"id","country_id","season","stage","date","hometeam_id","awayteam_id","home_goal","away_goal"
18573,17642,"2011/2012",6,"2011-09-25T00:00:00.000Z",10212,7844,2,1
18574,17642,"2011/2012",6,"2011-09-25T00:00:00.000Z",2033,9771,2,1
18575,17642,"2011/2012",6,"2011-09-25T00:00:00.000Z",6403,9764,1,2
18576,17642,"2011/2012",6,"2011-09-24T00:00:00.000Z",10264,10214,2,0
18577,17642,"2011/2012",6,"2011-09-24T00:00:00.000Z",9768,10238,3,0
18578,17642,"2011/2012",7,"2011-10-02T00:00:00.000Z",10215,9773,0,3
18579,17642,"2011/2012",7,"2011-10-01T00:00:00.000Z",9772,6403,4,1
18580,17642,"2011/2012",7,"2011-10-02T00:00:00.000Z",4064,10212,2,2
18581,17642,"2011/2012",7,"2011-10-03T00:00:00.000Z",9764,10211,0,0
18582,17642,"2011/2012",7,"2011-10-02T00:00:00.000Z",7844,9768,0,1
18583,17642,"2011/2012",7,"2011-10-02T00:00:00.000Z",10214,2033,1,0
18584,17642,"2011/2012",7,"2011-10-02T00:00:00.000Z",9771,10264,1,0
18585,17642,"2011/2012",7,"2011-09-30T00:00:00.000Z",10238,7841,2,1
18586,17642,"2011/2012",8,"2011-10-22T00:00:00.000Z",10211,9772,0,1
18587,17642,"2011/2012",8,"2011-10-23T00:00:00.000Z",9773,10214,5,0
18588,17642,"2011/2012",8,"2011-10-23T00:00:00.000Z",10212,10238,1,0
18589,17642,"2011/2012",8,"2011-10-22T00:00:00.000Z",2033,7844,1,0
18590,17642,"2011/2012",8,"2011-10-21T00:00:00.000Z",6403,10215,2,0
18591,17642,"2011/2012",8,"2011-10-23T00:00:00.000Z",7841,9771,2,0
18592,17642,"2011/2012",8,"2011-10-23T00:00:00.000Z",10264,4064,3,0
18593,17642,"2011/2012",8,"2011-10-24T00:00:00.000Z",9768,9764,6,1
18594,17642,"2011/2012",9,"2011-10-29T00:00:00.000Z",10215,10264,0,0
18595,17642,"2011/2012",9,"2011-10-29T00:00:00.000Z",9772,2033,2,1
18596,17642,"2011/2012",9,"2011-10-28T00:00:00.000Z",9773,6403,3,0
18597,17642,"2011/2012",9,"2011-10-30T00:00:00.000Z",4064,9768,0,2
18598,17642,"2011/2012",9,"2011-11-01T00:00:00.000Z",9764,10212,0,0
18599,17642,"2011/2012",9,"2011-10-30T00:00:00.000Z",7844,7841,2,1
18600,17642,"2011/2012",9,"2011-10-30T00:00:00.000Z",10214,10211,2,1
18601,17642,"2011/2012",9,"2011-10-30T00:00:00.000Z",9771,10238,2,0
18602,17642,"2012/2013",1,"2012-08-18T00:00:00.000Z",7841,10212,0,1
18603,17642,"2012/2013",1,"2012-08-19T00:00:00.000Z",10214,10238,2,2
18604,17642,"2012/2013",1,"2012-08-18T00:00:00.000Z",9772,10264,2,2
18605,17642,"2012/2013",1,"2012-08-19T00:00:00.000Z",6403,8348,1,1
18606,17642,"2012/2013",1,"2012-08-20T00:00:00.000Z",10211,10215,3,3
18607,17642,"2012/2013",1,"2012-08-17T00:00:00.000Z",2033,7842,2,1
18608,17642,"2012/2013",1,"2012-08-19T00:00:00.000Z",7844,9768,0,0
18609,17642,"2012/2013",1,"2012-08-19T00:00:00.000Z",9764,9773,0,0
18610,17642,"2012/2013",10,"2012-11-25T00:00:00.000Z",10238,7841,3,5
18611,17642,"2012/2013",10,"2012-11-25T00:00:00.000Z",10214,7842,1,0
18612,17642,"2012/2013",10,"2012-11-24T00:00:00.000Z",9772,2033,2,0
18613,17642,"2012/2013",10,"2012-11-23T00:00:00.000Z",10211,7844,2,2
18614,17642,"2012/2013",10,"2012-11-27T00:00:00.000Z",6403,10212,2,2
18615,17642,"2012/2013",10,"2012-11-25T00:00:00.000Z",10215,9764,2,2
18616,17642,"2012/2013",10,"2012-11-25T00:00:00.000Z",10264,9773,0,2
18617,17642,"2012/2013",10,"2012-11-26T00:00:00.000Z",8348,9768,2,2
18618,17642,"2012/2013",11,"2012-12-09T00:00:00.000Z",7841,6403,0,0
18619,17642,"2012/2013",11,"2012-12-09T00:00:00.000Z",10212,10214,2,0
18620,17642,"2012/2013",11,"2012-12-10T00:00:00.000Z",9768,9772,1,3
18621,17642,"2012/2013",11,"2012-12-07T00:00:00.000Z",7842,10238,3,0
18622,17642,"2012/2013",11,"2012-12-08T00:00:00.000Z",9773,8348,1,0
18623,17642,"2012/2013",11,"2012-12-10T00:00:00.000Z",10215,10264,1,4
18624,17642,"2012/2013",11,"2012-12-09T00:00:00.000Z",7844,2033,2,0
18625,17642,"2012/2013",11,"2012-12-09T00:00:00.000Z",9764,10211,1,2
18626,17642,"2012/2013",12,"2013-01-23T00:00:00.000Z",10238,9773,0,3
18627,17642,"2012/2013",12,"2012-12-15T00:00:00.000Z",10214,9768,1,1
18628,17642,"2012/2013",12,"2012-12-15T00:00:00.000Z",9772,10212,4,1
18629,17642,"2012/2013",12,"2012-12-16T00:00:00.000Z",6403,7844,2,1
18630,17642,"2012/2013",12,"2012-12-15T00:00:00.000Z",10211,7841,3,1
18631,17642,"2012/2013",12,"2012-12-15T00:00:00.000Z",2033,9764,2,2
18632,17642,"2012/2013",12,"2012-12-16T00:00:00.000Z",10264,7842,3,0
18633,17642,"2012/2013",12,"2012-12-16T00:00:00.000Z",8348,10215,2,2
18634,17642,"2012/2013",13,"2013-01-05T00:00:00.000Z",7841,2033,0,1
18635,17642,"2012/2013",13,"2013-01-06T00:00:00.000Z",10212,10211,1,1
18636,17642,"2012/2013",13,"2013-01-05T00:00:00.000Z",9768,6403,0,1
18637,17642,"2012/2013",13,"2013-01-06T00:00:00.000Z",7842,9772,1,3
18638,17642,"2012/2013",13,"2013-01-05T00:00:00.000Z",9773,10214,1,0
18639,17642,"2012/2013",13,"2013-01-05T00:00:00.000Z",10215,10238,4,2
18640,17642,"2012/2013",13,"2013-01-06T00:00:00.000Z",10264,8348,1,0
18641,17642,"2012/2013",13,"2013-01-05T00:00:00.000Z",9764,7844,0,0
18642,17642,"2012/2013",14,"2013-01-13T00:00:00.000Z",10238,8348,5,0
18643,17642,"2012/2013",14,"2013-01-12T00:00:00.000Z",10214,10264,3,2
18644,17642,"2012/2013",14,"2013-01-13T00:00:00.000Z",9772,9773,2,2
18645,17642,"2012/2013",14,"2013-01-13T00:00:00.000Z",6403,10215,1,0
18646,17642,"2012/2013",14,"2013-01-14T00:00:00.000Z",10211,7842,0,1
18647,17642,"2012/2013",14,"2013-01-13T00:00:00.000Z",2033,9768,0,2
18648,17642,"2012/2013",14,"2013-01-12T00:00:00.000Z",7844,10212,1,1
18649,17642,"2012/2013",14,"2013-01-13T00:00:00.000Z",9764,7841,0,1
18650,17642,"2012/2013",15,"2013-01-20T00:00:00.000Z",7841,7844,1,3
18651,17642,"2012/2013",15,"2013-01-20T00:00:00.000Z",10212,2033,1,0
18652,17642,"2012/2013",15,"2013-01-18T00:00:00.000Z",9768,10211,1,0
18653,17642,"2012/2013",15,"2013-01-20T00:00:00.000Z",7842,9764,1,2
18654,17642,"2012/2013",15,"2013-01-19T00:00:00.000Z",9773,6403,2,0
18655,17642,"2012/2013",15,"2013-01-21T00:00:00.000Z",10215,10214,2,1
18656,17642,"2012/2013",15,"2013-01-20T00:00:00.000Z",10264,10238,4,1
18657,17642,"2012/2013",15,"2013-01-21T00:00:00.000Z",8348,9772,0,2
18658,17642,"2012/2013",16,"2013-01-27T00:00:00.000Z",10212,7841,1,1
18659,17642,"2012/2013",16,"2013-01-27T00:00:00.000Z",10238,10214,0,2
18660,17642,"2012/2013",16,"2013-01-26T00:00:00.000Z",10264,9772,1,2
18661,17642,"2012/2013",16,"2013-01-27T00:00:00.000Z",8348,6403,0,5
18662,17642,"2012/2013",16,"2013-01-25T00:00:00.000Z",10215,10211,3,1
18663,17642,"2012/2013",16,"2013-01-27T00:00:00.000Z",7842,2033,3,3
18664,17642,"2012/2013",16,"2013-01-27T00:00:00.000Z",9768,7844,1,1
18665,17642,"2012/2013",16,"2013-01-28T00:00:00.000Z",9773,9764,5,0
18666,17642,"2012/2013",17,"2013-02-03T00:00:00.000Z",9772,10238,3,0
18667,17642,"2012/2013",17,"2013-02-03T00:00:00.000Z",9764,10212,4,2
18668,17642,"2012/2013",17,"2013-02-02T00:00:00.000Z",7841,9768,2,1
18669,17642,"2012/2013",17,"2013-02-05T00:00:00.000Z",6403,7842,1,0
18670,17642,"2012/2013",17,"2013-02-02T00:00:00.000Z",7844,9773,0,4
18671,17642,"2012/2013",17,"2013-02-03T00:00:00.000Z",2033,10215,0,0
18672,17642,"2012/2013",17,"2013-02-03T00:00:00.000Z",10211,10264,3,3
18673,17642,"2012/2013",17,"2013-02-03T00:00:00.000Z",10214,8348,1,2
18674,17642,"2012/2013",18,"2013-02-10T00:00:00.000Z",10214,9772,2,2
18675,17642,"2012/2013",18,"2013-02-10T00:00:00.000Z",10215,7841,1,2
18676,17642,"2012/2013",18,"2013-02-10T00:00:00.000Z",9768,10212,0,1
18677,17642,"2012/2013",18,"2013-02-11T00:00:00.000Z",10264,6403,2,3
18678,17642,"2012/2013",18,"2013-02-10T00:00:00.000Z",8348,10211,3,0
18679,17642,"2012/2013",18,"2013-02-10T00:00:00.000Z",9773,2033,1,1
18680,17642,"2012/2013",18,"2013-02-09T00:00:00.000Z",7842,7844,2,0
18681,17642,"2012/2013",18,"2013-02-10T00:00:00.000Z",10238,9764,1,0
18682,17642,"2012/2013",19,"2013-02-17T00:00:00.000Z",2033,10238,0,1
18683,17642,"2012/2013",19,"2013-02-17T00:00:00.000Z",6403,10214,1,1
18684,17642,"2012/2013",19,"2013-02-16T00:00:00.000Z",9764,9768,2,3
18685,17642,"2012/2013",19,"2013-02-17T00:00:00.000Z",10212,7842,2,1
18686,17642,"2012/2013",19,"2013-02-15T00:00:00.000Z",10211,9773,0,2
18687,17642,"2012/2013",19,"2013-02-17T00:00:00.000Z",9772,10215,1,0
18688,17642,"2012/2013",19,"2013-02-18T00:00:00.000Z",7841,10264,1,1
18689,17642,"2012/2013",19,"2013-02-17T00:00:00.000Z",7844,8348,1,0
18690,17642,"2012/2013",2,"2012-08-26T00:00:00.000Z",10238,9772,0,5
18691,17642,"2012/2013",2,"2012-08-26T00:00:00.000Z",10212,9764,0,0
18692,17642,"2012/2013",2,"2012-08-27T00:00:00.000Z",9768,7841,0,1
18693,17642,"2012/2013",2,"2012-08-26T00:00:00.000Z",7842,6403,1,1
18694,17642,"2012/2013",2,"2012-08-25T00:00:00.000Z",9773,7844,4,0
18695,17642,"2012/2013",2,"2012-08-24T00:00:00.000Z",10215,2033,1,1
18696,17642,"2012/2013",2,"2012-08-25T00:00:00.000Z",10264,10211,3,1
18697,17642,"2012/2013",2,"2012-08-26T00:00:00.000Z",8348,10214,3,1
18698,17642,"2012/2013",20,"2013-02-23T00:00:00.000Z",9773,7841,2,1
18699,17642,"2012/2013",20,"2013-02-25T00:00:00.000Z",10215,10212,2,3
18700,17642,"2012/2013",20,"2013-02-22T00:00:00.000Z",7842,9768,3,1
18701,17642,"2012/2013",20,"2013-02-24T00:00:00.000Z",9772,6403,3,0
18702,17642,"2012/2013",20,"2013-02-23T00:00:00.000Z",10238,10211,1,0
18703,17642,"2012/2013",20,"2013-02-24T00:00:00.000Z",10214,2033,3,1
18704,17642,"2012/2013",20,"2013-02-23T00:00:00.000Z",10264,7844,3,2
18705,17642,"2012/2013",20,"2013-02-24T00:00:00.000Z",8348,9764,0,0
18706,17642,"2012/2013",21,"2013-03-02T00:00:00.000Z",6403,10238,2,0
18707,17642,"2012/2013",21,"2013-03-03T00:00:00.000Z",9764,10214,1,2
18708,17642,"2012/2013",21,"2013-03-03T00:00:00.000Z",10211,9772,0,1
18709,17642,"2012/2013",21,"2013-03-03T00:00:00.000Z",7841,7842,0,2
18710,17642,"2012/2013",21,"2013-03-02T00:00:00.000Z",9768,9773,0,0
18711,17642,"2012/2013",21,"2013-03-04T00:00:00.000Z",7844,10215,2,0
18712,17642,"2012/2013",21,"2013-03-04T00:00:00.000Z",2033,10264,0,1
18713,17642,"2012/2013",21,"2013-03-03T00:00:00.000Z",10212,8348,1,1
18714,17642,"2012/2013",22,"2013-03-10T00:00:00.000Z",10214,7841,1,1
