"id","country_id","season","stage","date","hometeam_id","awayteam_id","home_goal","away_goal"
9399,7809,"2013/2014",15,"2013-12-07T00:00:00.000Z",9790,8406,0,1
9400,7809,"2013/2014",15,"2013-12-08T00:00:00.000Z",9776,8177,0,2
9401,7809,"2013/2014",15,"2013-12-07T00:00:00.000Z",9810,8226,1,2
9402,7809,"2013/2014",16,"2013-12-14T00:00:00.000Z",9823,9790,3,1
9403,7809,"2013/2014",16,"2013-12-15T00:00:00.000Z",10189,8358,2,0
9404,7809,"2013/2014",16,"2013-12-15T00:00:00.000Z",8178,9810,0,1
9405,7809,"2013/2014",16,"2013-12-14T00:00:00.000Z",9904,8165,3,3
9406,7809,"2013/2014",16,"2013-12-14T00:00:00.000Z",8721,10269,3,1
9407,7809,"2013/2014",16,"2013-12-14T00:00:00.000Z",8226,9789,2,2
9408,7809,"2013/2014",16,"2013-12-14T00:00:00.000Z",9905,9788,0,0
9409,7809,"2013/2014",16,"2013-12-14T00:00:00.000Z",8406,9776,4,1
9410,7809,"2013/2014",16,"2013-12-13T00:00:00.000Z",8177,8697,3,2
9411,7809,"2013/2014",17,"2013-12-21T00:00:00.000Z",9789,8177,1,2
9412,7809,"2013/2014",17,"2013-12-22T00:00:00.000Z",9788,8721,2,2
9413,7809,"2013/2014",17,"2013-12-21T00:00:00.000Z",8697,8178,1,0
9414,7809,"2013/2014",17,"2013-12-21T00:00:00.000Z",8165,10189,0,0
9415,7809,"2013/2014",17,"2013-12-21T00:00:00.000Z",8358,9904,2,1
9416,7809,"2013/2014",17,"2013-12-21T00:00:00.000Z",9790,9905,2,3
9417,7809,"2013/2014",17,"2013-12-21T00:00:00.000Z",9776,8226,1,0
9418,7809,"2013/2014",17,"2013-12-20T00:00:00.000Z",9810,8406,1,1
9419,7809,"2013/2014",17,"2014-01-29T00:00:00.000Z",10269,9823,1,2
9420,7809,"2013/2014",18,"2014-01-25T00:00:00.000Z",9789,8406,2,2
9421,7809,"2013/2014",18,"2014-01-24T00:00:00.000Z",9788,9823,0,2
9422,7809,"2013/2014",18,"2014-01-25T00:00:00.000Z",10269,9905,1,2
9423,7809,"2013/2014",18,"2014-01-25T00:00:00.000Z",8721,9904,1,3
9424,7809,"2013/2014",18,"2014-01-26T00:00:00.000Z",8697,9776,0,0
9425,7809,"2013/2014",18,"2014-01-25T00:00:00.000Z",8165,8226,4,0
9426,7809,"2013/2014",18,"2014-01-25T00:00:00.000Z",8358,8178,3,2
9427,7809,"2013/2014",18,"2014-01-26T00:00:00.000Z",9790,10189,0,3
9428,7809,"2013/2014",18,"2014-01-25T00:00:00.000Z",9810,8177,1,0
9429,7809,"2013/2014",19,"2014-02-02T00:00:00.000Z",9823,9810,5,0
9430,7809,"2013/2014",19,"2014-02-01T00:00:00.000Z",10189,8721,2,1
9431,7809,"2013/2014",19,"2014-02-01T00:00:00.000Z",8178,10269,2,1
9432,7809,"2013/2014",19,"2014-02-01T00:00:00.000Z",9904,9788,3,1
9433,7809,"2013/2014",19,"2014-02-01T00:00:00.000Z",8226,9790,3,0
9434,7809,"2013/2014",19,"2014-02-01T00:00:00.000Z",9905,8358,2,0
9435,7809,"2013/2014",19,"2014-02-01T00:00:00.000Z",8406,8697,3,1
9436,7809,"2013/2014",19,"2014-01-31T00:00:00.000Z",9776,9789,1,2
9437,7809,"2013/2014",19,"2014-02-02T00:00:00.000Z",8177,8165,1,3
9438,7809,"2013/2014",2,"2013-08-18T00:00:00.000Z",9789,9776,2,1
9439,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",9788,9904,3,0
9440,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",10269,8178,0,1
9441,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",8721,10189,4,0
9442,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",8697,8406,1,0
9443,7809,"2013/2014",2,"2013-08-18T00:00:00.000Z",8165,8177,2,2
9444,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",8358,9905,1,2
9445,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",9790,8226,1,5
9446,7809,"2013/2014",2,"2013-08-17T00:00:00.000Z",9810,9823,0,1
9447,7809,"2013/2014",20,"2014-02-09T00:00:00.000Z",10189,9904,2,0
9448,7809,"2013/2014",20,"2014-02-07T00:00:00.000Z",9788,8178,0,1
9449,7809,"2013/2014",20,"2014-02-09T00:00:00.000Z",10269,8406,1,4
9450,7809,"2013/2014",20,"2014-02-08T00:00:00.000Z",8721,9905,3,0
9451,7809,"2013/2014",20,"2014-02-08T00:00:00.000Z",8697,9789,1,5
9452,7809,"2013/2014",20,"2014-02-08T00:00:00.000Z",8165,9823,0,2
9453,7809,"2013/2014",20,"2014-02-08T00:00:00.000Z",8358,8226,1,1
9454,7809,"2013/2014",20,"2014-02-08T00:00:00.000Z",9790,8177,0,3
9455,7809,"2013/2014",20,"2014-02-08T00:00:00.000Z",9810,9776,3,0
9456,7809,"2013/2014",21,"2014-02-15T00:00:00.000Z",9789,9810,4,0
9457,7809,"2013/2014",21,"2014-02-15T00:00:00.000Z",9823,8358,4,0
9458,7809,"2013/2014",21,"2014-02-15T00:00:00.000Z",8178,10189,1,2
9459,7809,"2013/2014",21,"2014-02-15T00:00:00.000Z",8697,9788,1,1
9460,7809,"2013/2014",21,"2014-02-15T00:00:00.000Z",8226,10269,4,1
9461,7809,"2013/2014",21,"2014-02-14T00:00:00.000Z",9905,9904,2,0
9462,7809,"2013/2014",21,"2014-02-16T00:00:00.000Z",8406,8165,0,1
9463,7809,"2013/2014",21,"2014-02-15T00:00:00.000Z",9776,9790,4,2
9464,7809,"2013/2014",21,"2014-02-16T00:00:00.000Z",8177,8721,1,2
9465,7809,"2013/2014",22,"2014-02-21T00:00:00.000Z",10189,9905,0,0
